TICKET_ID,MOIS_VENTE,PRIX_NET,FAMILLE,UNIVERS,MAILLE,LIBELLE,CLI_ID
33556578,3,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO ROSE PASTEL 11 LUM4 3ML,570076573
33556578,3,6.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,HUILE SECHE SUBLIMANTE 100 ML SVC,570076573
33568501,3,4.75,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS BRUN CN3 1.1G,570076573
33568501,3,7.45,MAQUILLAGE,MAQ_LEV RAL Hydr,MAQ_LEV_RAL_HMG,RAL CR HYD ROUG/PAVOT CN3 09 3.7,570076573
33568501,3,3.95,MAQUILLAGE,MAQ_ONG Vernis CN,MAQ_ONGLES,VAO BRILLANCE ROUG/GRENAD CN3 5.5ml,570076573
33285281,2,9.75,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,GELEE TEINT HALE MAT 02 AX/SO CN3 30ML,600442942
33285281,2,9.00,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR BEIG400 TEINT MAT CN3 40,600442942
33285281,2,9.00,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR BEIG400 TEINT MAT CN3 40,600442942
34339878,6,18.00,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR BEIG400 TEINT MAT CN3 40,600442942
34370679,6,7.45,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,HUILE IP6 FL150 PROT VEG,600442942
35963118,11,18.00,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR BEIG300 TEINT MEDIUM CN3 40,600442942
34291008,6,1.95,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES REPAIR 4G,603694674
34291008,6,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,603694674
34008408,4,1.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD FRAMBOISE PN2 FL50ML,603849020
34035486,5,3.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GOMM ABRICOT  BTE CROQUER T50,604168256
34035486,5,4.00,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,604168256
34035487,5,1.95,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO OR ETE14 ANIM LUM4 3ML,604168256
34035487,5,9.95,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,BB CREME MEDIUM PEAU PARFAITE T50ML,604168256
33710235,3,8.90,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,"EYE LINER NOIR 81 LUM4 2,5ML",606243899
33710235,3,6.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,EAU MICELLAIRE 3 THES FL200ML,606243899
33898669,4,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GOMM ABRICOT  BTE CROQUER T50,606243899
33898669,4,11.80,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,EAU MICELLAIRE 3 THES FL200ML,606243899
34293521,6,9.50,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS CHATAIN CN3 1.1G,606243899
34450980,6,4.45,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,"EYE LINER NOIR 81 LUM4 2,5ML",606243899
34964650,7,3.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT NOIX DE COCO PN2 20ML,606243899
35097909,8,9.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT PUR LIGH BEIGE 400 TT MAT CN3 30ML,606243899
35349558,9,3.45,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,BRUME VITAMINEE PAMPLEMOUSSE ROSE FL50ML,606243899
35349558,9,1.25,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES REPAIR 4G,606243899
35655689,10,1.50,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT COCO PN2 FL50ML,606243899
35883668,11,1.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD COCO PN2 FL50ML,606243899
35883668,11,1.25,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES REPAIR 4G,606243899
36069566,11,4.75,SOINS DU CORPS,CORPS_EXFOLIANT CORPS,CORPS_SPA_ET_MINCEUR,SVC EXFO GOMMAGE VEG T150ml,606243899
34477749,6,5.95,MAQUILLAGE,MAQ_LEV RAL Brillance,MAQ_LEV_RAL_HMG,RAL BRILL CERISE NOIRE52 CN3 3.5G,606243914
34477749,6,27.00,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP NEROLI SECRETS ESSENCES  50ML,606243914
34477749,6,4.45,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LAIT DEM BIO.SPE.AC.SENS.150ML,606243914
34477749,6,4.45,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LTN DERM/AP BIO.SPE.AC.SENS.150ML,606243914
35273795,9,3.34,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT MURE T200 ML,606243948
35273795,9,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT PECHE T200 ML,606243948
35273795,9,3.33,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT FRAISE T200 ML,606243948
36021206,11,3.95,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT FRAMBOISE T200 ML,606244005
36021206,11,5.50,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT VELOUTE AVOINE PN2 400ML,606244005
36021206,11,9.95,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,EYE LINER NOIR 02 CN3 2.5ML,606244005
36021206,11,10.95,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASCARA DEPLOYE NOIR 01 CN3 9ML,606244005
36021206,11,7.90,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT NOIX DE COCO PN 100ML VPM,606244005
33584457,3,4.95,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,LOTION PORE MINIMIZER 150ML,606244063
33584457,3,15.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,606244063
35999384,11,1.95,MAQUILLAGE,MAQ_ONG Vernis CN,MAQ_ONGLES,VAO OR AUTOMNE14 3ML,606244146
36290467,12,2.00,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVR SENT FRAMBOISE 4G,606244253
36290467,12,0.90,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN FRAMBOISE PN2 20G,606244253
36290467,12,4.25,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD FRAMBOISE PN2 FL400ML,606244253
36290467,12,3.00,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT FRAMBOISE PN 20ML,606244253
36290467,12,1.00,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT FRAMBOISE PN FL50ML,606244253
36290467,12,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,606244253
36326415,12,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE PETILLANT POIRE 15g,606244352
36326415,12,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,606244352
36326415,12,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN FRAISE PN2 20G,606244352
36326415,12,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN COCO PN2 20G,606244352
36326415,12,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN VANILLE PN2 20G,606244352
36326415,12,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN PECHE PN2 20G,606244352
36326415,12,11.95,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE LIBRE TRANSP/ROSEE CN3 20,606244352
36326415,12,1.10,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD PECHE PN2 50ML,606244352
36326415,12,3.25,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT VANILLE PN2 20ML,606244352
36326415,12,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 GRENADE FL200ML,606244352
32979610,1,4.25,MAQUILLAGE,MAQ_LEV RAL Lum4,MAQ_LEV_BASPRIX,"RAL ROSE BONBON 11 LUM4 3,5G",606244419
32979612,1,6.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,"FAP MONO 2013 CN3 ETAIN SCINTILLANT 2,5G",606244419
32979612,1,8.95,MAQUILLAGE,MAQ_YEUX Mascara SexyPulp,MAQ_YEUX_MASCA_EYEL_FARD,MASC SEXYPULP NOIR 01 CN3 9ML,606244419
35861449,11,1.95,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GM FRUITS NOIRS 200 ML,606244427
35002629,8,15.90,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT NATURE HOMME VAPO 50ML,606244469
35638350,10,4.10,CAPILLAIRES,CAP_SHAMP TSCHEVEUX,CAPILLAIRE_SHAMPOING,SVC VOLUME SH 300ML,606244641
35638350,10,8.30,CAPILLAIRES,CAP_TRAITEMENT,CAPILLAIRE_AUTRE,SVC REPARATION MASQUE 150ml,606244641
35638350,10,3.45,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL NETTOYANT PURIFIANT 125 ML,606244641
35638350,10,5.45,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL CR MATIFIANT SEBOVEG 50ML,606244641
36197552,12,9.95,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,FRAICHEUR CHEVREF EDC 125ML,606244641
36197552,12,6.95,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL CR MATIFIANT SEBOVEG 50ML,606244641
36197552,12,2.50,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,PETIT SAVON PECHE PN 50G VPM,606244641
36379287,12,3.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT FRAMBOISE PN 20ML,606244675
33313382,2,15.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,606457681
33031098,1,5.00,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC BAUME GRAND FROID pot 50ml,607871658
33109374,1,9.00,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE LIBRE TRANSP/BEIGE CN3 20,611663067
33289784,2,1.50,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT MURE PN2 FL50ML,611663067
33289784,2,1.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD MURE PN2 FL50ML,611663067
33289784,2,4.90,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD FRAMBOISE PN2 FL400ML,611663067
33289784,2,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,611663067
33649241,3,17.50,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,CREME AR IP30 PTYL V 50ml,611663067
33649241,3,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,611663067
33925020,4,3.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT FRAISE PN2 20ML,611663067
33925020,4,3.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT FRAMBOISE PN 20ML,611663067
33925064,4,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,"PORTE MINE YX ANTHRACITE CN3 0,3G",611663067
34198842,5,1.95,HYGIENE,HYG_DOUCHE EDT ETE,HYG_MONOI_ET_EDIT_SPEC,GEL DOUCHE ETE 2014 200 ML,611663067
34198842,5,7.90,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,611663067
34198842,5,2.50,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,LINGETTES CALMILLE 2013,611663067
34198842,5,7.90,SOINS DU VISAGE,VIS_LOTIONS Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA TONIQUE FL 200ML,611663067
34198842,5,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL NETT HYDRA VEG T125ML,611663067
35623267,10,5.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION SV 2010 FL200ML,611663067
35623267,10,11.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 2010 SV FL200ML,611663067
35623267,10,7.90,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT FRAISE PN2 100ML VPM,611663067
35865065,11,7.45,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,EYE LINER PRUNE06 CN3 2.5ML,611663067
35865065,11,3.45,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GEL NETT HYDRA VEG T125ML,611663067
35865065,11,9.00,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,611663067
34743035,7,7.95,SOINS DU CORPS,CORPS_LAIT HUILE PARFUMS,CORPS_HYDR_LAIT_HUILE,LAIT PARF F200 ML EVIDENCE,613349665
34743035,7,7.90,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC pieds cr nourr T50ml,613349665
36199847,12,18.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,RIDES+FERMETE JOUR P50ml SV40,613349665
36199847,12,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MACADAMIA FL 200ML,613349665
36199847,12,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,613349665
33424405,2,23.90,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,DUO BRONZER HALE MAT CN3 10.5G,613500332
33630297,3,16.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,SOIN REGAL JOUR OVALE LIFT 50ML,615761338
33630297,3,9.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,Soin Rehausseur Regard 14ml OL,615761338
33630297,3,9.90,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE VIOLET 04 CN3 0.3G,615761338
34225417,5,9.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,Soin Rehausseur Regard 14ml OL,615761338
34225417,5,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE BLEU FLASH 02 CN3 0.3G,615761338
34225417,5,14.95,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,RIDES+FERMETE NUIT P50ml SV40,615761338
35130532,8,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO RGE IMPRESSION 32 IT/CO AOU14 L4 3ML,615761338
35130532,8,9.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,Soin Rehausseur Regard 14ml OL,615761338
35130532,8,4.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,BASE ONGLES RENFORCES MANUC CN3 10ML,615761338
35389422,9,21.90,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,RIDES+ECLAT CR NUIT P50ml SV40,615761338
35389422,9,9.90,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS ANTIRIDES RC T50ml,615761338
35816799,10,12.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,RIDES+FERMETE JOUR P50ml SV40,615761338
34153929,5,1.95,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO VERT ACIDULE63 IT/COL FEV14 LU4 3ML,624769083
34153929,5,1.95,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO TRANSP ETINCELANT 01 LUM4 3ML,624769083
34153929,5,1.67,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LAVANDIN DE PROVENCE 200ML,624769083
34153929,5,1.67,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 THE VERT FL200ML,624769083
34153929,5,1.66,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 COTON  FL 200ML,624769083
36182911,12,18.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT RAYON JEUNESSE BEIGE300 CN3 30ML,624769083
36182911,12,26.00,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,PDRE HAL/LEGER01 AX/SOLA CN3 20G,624769083
36182911,12,22.90,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,624769083
36182911,12,12.95,MAQUILLAGE,MAQ_YEUX Mascara Vertige,MAQ_YEUX_MASCA_HG,MASCARA VOL VERTIGE NOIR CN3 9ML,624769083
36182911,12,7.90,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,CRAYON REGARD NOIR CN3 1.3G,624769083
36182911,12,3.95,SOINS DU VISAGE,VIS_DEMAQ PUR,VIS_PUR,DEMAQ+TONIQUE PC 200ML,624769083
35304016,9,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,626801858
35304016,9,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,626801858
35894519,11,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 PAMPLEMOUSSE FL 200ML,626801858
35894519,11,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 THE VERT FL200ML,626801858
34050983,5,7.90,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,CRAYON REGARD ANTHRACIT CN3 1.3G,627666111
34050983,5,15.90,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,FAP DUO 2012 CN3 3G GREGE ET TURQUOISE,627666111
34050983,5,10.00,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC pieds cr nourr T50ml,627666111
35699085,10,1.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD COCO PN2 FL50ML,627666111
35699085,10,1.00,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN COCO PN2 20G,627666111
35699085,10,1.50,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT COCO PN2 FL50ML,627666111
35699085,10,2.50,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES NOIX DE COCO 4G,627666111
35699085,10,1.50,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,PETIT SAVON COCO PN 50G VPM,627666111
35699085,10,2.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT NOIX DE COCO PN2 20ML,627666111
35985251,11,2.95,HYGIENE,HYG_DEO JARDINMONDE,HYG_JDM,DEO JDM4 LAVANDIN FL50ML,627666111
35985251,11,1.95,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES NOIX DE COCO 4G,627666111
35985251,11,1.95,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES VANILLE 4G,627666111
35985251,11,1.95,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES REPAIR 4G,627666111
35985251,11,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,627666111
35985251,11,4.95,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC pieds cr nourr T50ml,627666111
36407325,12,3.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT MURE T200 ML,627666111
36407325,12,2.20,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVR SENT FRAMBOISE 4G,627666111
36407325,12,5.00,SOINS DU CORPS,CORPS_LAIT HUILE PLAISIRNATURE,CORPS_HYDR_LAIT_HUILE,LAIT VELOUTE MURE PN2 FL400ML,627666111
36407325,12,0.85,HYGIENE,HYG_BAIN SEL HUILE PERLE,HYG_PLAISIRNAT_BAIN_SAVON,CUBE DE BAIN MURE PN2 20G,627666111
36407325,12,4.50,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,BD MURE PN2 FL400ML,627666111
36407325,12,7.50,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT MURE PN2 100ML VPM,627666111
36407325,12,2.10,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,PETIT SAVON MURE PN 50G VPM,627666111
34897479,7,5.95,MAQUILLAGE,MAQ_LEV RAL Brillance,MAQ_LEV_RAL_HMG,RAL BRILL ROSE COCKTAIL32 CN3 3.5G,628346044
34897479,7,5.95,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,ILLUMI SCULPT CUIVR/DOR01 ETE14 CN3 15ML,628346044
35392339,9,1.00,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS T30 CACAO ET FRAMBOISE,630661224
35392339,9,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MAGNOLIA FL 200ML,630661224
35392339,9,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,630661224
33352161,2,17.80,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS CR DEO 12H T50ML,631294009
33352161,2,1.95,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM RIZ DU LAOS FL 200ML,631294009
33737216,3,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 AMANDE  FL 200ML,631294009
33737216,3,4.75,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC HYDRA NOURRIST Fl200ml,631294009
33737216,3,4.45,SOINS DU VISAGE,VIS_DEMAQ BIO,VIS_BIO,BIO LAIT ONTUEUX DEMAQ 200ML,631294009
33737216,3,4.45,SOINS DU CORPS,CORPS_LAIT HUILE PARFUMS,CORPS_HYDR_LAIT_HUILE,UMAJ LAIT MUGUET FL 200ML,631294009
33737216,3,13.00,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT  UN MATIN AU JARDIN  100ML  MUGUET,631294009
33737216,3,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,631294009
33737216,3,19.25,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,631294009
33737216,3,5.45,SOINS DU VISAGE,VIS_CJOUR Jeunes Specifique,VIS_JEUNE_ET_LEVRE,CR JOUR NUTRI NUT/VEG P50ML,631294009
33737216,3,5.95,SOINS DU VISAGE,VIS_CNUIT Jeunes Specifique,VIS_JEUNE_ET_LEVRE,CR NUIT NUTRI INTENSE NUT/VEG P50ML,631294009
33737216,3,9.95,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,LAIT CPS HTE RECONSTRUCT fl p 200ml,631294009
33737216,3,1.95,HYGIENE,HYG_DOUCHE PARFUMS,HYG_PARFUMEE,UMAJ GD MUGUET FL 200ML,631294009
